oracle_MNLL,oracle_ClassErr,oracle_var,oracle_bias,oracle_fpBeta,oracle_fnBeta,oracle_fpPhi,oracle_fnPhi,oracle_time,enetLTS_MNLL,enetLTS_ClassErr,enetLTS_var,enetLTS_bias,enetLTS_fpBeta,enetLTS_fnBeta,enetLTS_fpPhi,enetLTS_fnPhi,enetLTS_time,MIProb_MNLL,MIProb_ClassErr,MIProb_var,MIProb_bias,MIProb_fpBeta,MIProb_fnBeta,MIProb_fpPhi,MIProb_fnPhi,MIProb_time,MIP_MNLL,MIP_ClassErr,MIP_var,MIP_bias,MIP_fpBeta,MIP_fnBeta,MIP_fpPhi,MIP_fnPhi,MIP_time,Lasso_MNLL,Lasso_ClassErr,Lasso_var,Lasso_bias,Lasso_fpBeta,Lasso_fnBeta,Lasso_fpPhi,Lasso_fnPhi,Lasso_time
0.19788954343506768,0.07,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.04781699180603027,0.5412472264869217,0.29,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.0,0.0,16.75262188911438,0.44622432323333017,0.21,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.25,0.0,0.0,12006.310450077057,0.8567256586831243,0.44,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.5,0.0,1.0,2667.2914967536926,0.6528824203886815,0.34,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.24019598960876465
0.27709814944850547,0.1,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.09061503410339355,0.5144344990008226,0.28,0.007213059895213646,0.16079161197927536,0.07482993197278912,0.0,0.0,0.0,14.887969970703125,0.30539520935079834,0.14,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.0,0.0,0.0,12006.025578737259,0.6792237660953443,0.31,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.75,0.0,1.0,2651.846477985382,0.5990782935280943,0.28,0.0020610450779688827,0.21140505093086276,0.027210884353741496,0.75,0.0,1.0,0.22455477714538574
0.4473972549460937,0.1,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.0864710807800293,0.8886523804005912,0.54,0.007213059895213646,0.16079161197927536,0.1360544217687075,0.25,0.0,1.0,23.160218954086304,0.26460544606668507,0.1,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12005.841141462326,0.9091895632634787,0.37,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.5,0.0,1.0,2663.538348197937,0.5868755840932396,0.26,0.0020610450779688827,0.21140505093086276,0.013605442176870748,0.5,0.0,1.0,0.23154091835021973
0.19152069806538136,0.08,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.05338001251220703,0.41124995221823446,0.19,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.0,0.0,14.909929990768433,0.38859000201090504,0.2,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,12006.321897268295,0.7637390781101027,0.44,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.75,0.0,1.0,2639.0385179519653,0.6327614694979176,0.34,0.0020610450779688827,0.21140505093086276,0.013605442176870748,0.75,0.0,1.0,0.22817611694335938
0.18869309543275892,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.10599899291992188,0.5135640269951283,0.28,0.007213059895213646,0.16079161197927536,0.061224489795918366,0.0,0.0,0.0,15.770271062850952,0.27954484330028656,0.13,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.0,0.0,0.0,12006.50338768959,0.9097301116556932,0.4,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2665.2483689785004,0.6010300926717121,0.27,0.0020610450779688827,0.21140505093086276,0.013605442176870748,0.75,0.0,1.0,0.2342989444732666
0.23707634682893997,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.05057787895202637,0.6300636469882797,0.29,0.007213059895213646,0.16079161197927536,0.034013605442176874,0.0,0.0,0.0,13.218438863754272,1.157318209702159,0.39,0.030134227371344177,0.07974173477011798,0.027210884353741496,0.75,0.05263157894736842,1.0,12007.922188043594,0.8410851767914537,0.43,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.75,0.0,1.0,2573.321149110794,0.6569919685728368,0.41,0.0020610450779688827,0.21140505093086276,0.02040816326530612,0.75,0.0,1.0,0.2145991325378418
0.19776633482628733,0.07,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.036087989807128906,0.4871983014149734,0.2,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.0,0.0,12.94194507598877,0.3724393677662183,0.18,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.25,0.0,0.0,12006.58476114273,0.7624210072893761,0.39,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2656.5367476940155,0.6288047660302205,0.32,0.0020610450779688827,0.21140505093086276,0.11564625850340136,0.5,0.0,1.0,0.21339988708496094
0.25467034542276573,0.1,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.07111597061157227,0.43011386250258155,0.17,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.010526315789473684,0.0,13.924071788787842,0.28415875930039436,0.13,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.0,0.0,0.0,12006.96220588684,0.8240912506317167,0.42,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2753.538101196289,0.6598274232027569,0.37,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.22881293296813965
0.2946244854204756,0.13,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.13814878463745117,0.46694055505400245,0.21,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.0,0.0,14.614603996276855,0.23559609621432873,0.12,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12006.767699718475,0.8926486828781143,0.36,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2697.2824432849884,0.5590299953585521,0.23,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.22189092636108398
0.20790702659946794,0.11,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.05778789520263672,0.5676766959392866,0.29,0.007213059895213646,0.16079161197927536,0.06802721088435375,0.0,0.0,0.0,16.098807096481323,0.279263215144844,0.14,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12006.503069877625,0.9985704313185002,0.43,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2718.839510202408,0.6290132040043253,0.32,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.2343461513519287
0.16924460979683392,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.036064863204956055,0.4838901936758282,0.27,0.007213059895213646,0.16079161197927536,0.05442176870748299,0.0,0.0,0.0,13.860389947891235,0.22032950784947533,0.06,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12006.633526325226,0.8222280121385473,0.41,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2694.673948287964,0.610304286530259,0.29,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.23158597946166992
0.3343339447463476,0.14,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.12373805046081543,0.6735514333617977,0.33,0.007213059895213646,0.16079161197927536,0.06802721088435375,0.0,0.021052631578947368,0.0,15.706022024154663,0.7564709969792506,0.22,0.030134227371344177,0.07974173477011798,0.013605442176870748,0.25,0.0,0.0,12005.422977209091,1.107161992001818,0.42,0.019366037505201297,0.20552664082645045,0.013605442176870748,0.25,0.0,1.0,2639.9664418697357,0.7535053739856247,0.37,0.0020610450779688827,0.21140505093086276,0.07482993197278912,0.5,0.0,1.0,0.21675491333007812
0.18892657972779514,0.05,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.027560949325561523,0.5965713206315065,0.39,0.007213059895213646,0.16079161197927536,0.08163265306122448,0.0,0.0,0.0,19.053882122039795,2.040778517091969,0.35,0.030134227371344177,0.07974173477011798,0.02040816326530612,0.5,0.05263157894736842,1.0,12006.776153326035,1.017397259922395,0.37,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2661.491235971451,0.7540151334900085,0.32,0.0020610450779688827,0.21140505093086276,0.14285714285714285,0.5,0.0,1.0,0.21394896507263184
0.16352369512282391,0.08,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.12186789512634277,0.5621463707433161,0.3,0.007213059895213646,0.16079161197927536,0.061224489795918366,0.0,0.031578947368421054,0.0,14.173454999923706,0.27176109522438735,0.12,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.0,0.0,0.0,12007.304567575455,0.8593899618047166,0.43,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2698.9586458206177,0.6304036289975593,0.32,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.22557806968688965
0.23835221597677442,0.14,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.028920888900756836,0.4962532978131473,0.28,0.007213059895213646,0.16079161197927536,0.08163265306122448,0.0,0.0,0.0,14.144829988479614,0.4264095783401786,0.19,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,12006.604824781418,1.1004043399753936,0.49,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2170.1702206134796,0.6542676414389418,0.36,0.0020610450779688827,0.21140505093086276,0.034013605442176874,0.75,0.0,1.0,0.21653294563293457
0.23297941169307507,0.12,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.03819704055786133,0.5583291152192266,0.33,0.007213059895213646,0.16079161197927536,0.061224489795918366,0.0,0.0,0.0,14.238025903701782,0.23206688086049354,0.09,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12006.259150743484,0.7220426958521522,0.35,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2656.5987758636475,0.5650993935878448,0.24,0.0020610450779688827,0.21140505093086276,0.006802721088435374,0.75,0.0,1.0,0.22008204460144043
0.17427588403266023,0.05,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.058838844299316406,0.5793267155969416,0.3,0.007213059895213646,0.16079161197927536,0.047619047619047616,0.0,0.042105263157894736,0.0,13.603174209594727,0.21943696019640477,0.04,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12007.855307340622,0.7458295874421451,0.48,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2689.5088634490967,0.597178131964823,0.23,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.2368929386138916
0.15470661757154983,0.08,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.05460190773010254,0.5127290217949361,0.3,0.007213059895213646,0.16079161197927536,0.06802721088435375,0.0,0.0,0.0,14.568613052368164,0.21841990178828702,0.07,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,11959.627441883087,0.8837786016167304,0.33,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2656.9849429130554,0.5649484556687486,0.23,0.0020610450779688827,0.21140505093086276,0.013605442176870748,0.75,0.0,1.0,0.21718096733093262
0.21756257736021964,0.08,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.02536296844482422,0.7989236286716579,0.48,0.007213059895213646,0.16079161197927536,0.1564625850340136,0.25,0.0,1.0,71.23033785820007,0.44643086626009454,0.18,0.030134227371344177,0.07974173477011798,0.006802721088435374,0.25,0.0,0.0,78220.4150378704,0.6836849992254425,0.28,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.5,0.0,1.0,2668.112598657608,0.4909438932600691,0.19,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.24354791641235352
0.18018101680709653,0.07,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.04824709892272949,0.5150507699441477,0.25,0.007213059895213646,0.16079161197927536,0.08163265306122448,0.0,0.0,0.0,15.241353034973145,1.7317267128344742,0.4,0.030134227371344177,0.07974173477011798,0.027210884353741496,0.75,0.031578947368421054,0.6,80401.39093470573,0.9902130722707833,0.4,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2691.712226867676,0.6111055230632283,0.3,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.224045991897583
0.16078180804832382,0.07,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.029263019561767578,0.5516556154335905,0.29,0.007213059895213646,0.16079161197927536,0.14285714285714285,0.0,0.0,0.0,15.415933847427368,0.3141115041020375,0.16,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,19010.405349969864,0.9087713745799413,0.42,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2719.9379811286926,0.5733126143771564,0.26,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.2223808765411377
0.2466161608542985,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.06808781623840332,0.5705772247756831,0.31,0.007213059895213646,0.16079161197927536,0.07482993197278912,0.0,0.021052631578947368,0.0,15.168501853942871,0.34290137113013974,0.13,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,15869.308292150497,0.6562319462180202,0.35,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2693.1803731918335,0.5963257461446808,0.26,0.0020610450779688827,0.21140505093086276,0.20408163265306123,0.5,0.0,1.0,0.21125483512878418
0.2751303604583474,0.13,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.10844898223876953,0.4546815267283017,0.21,0.007213059895213646,0.16079161197927536,0.06802721088435375,0.0,0.0,0.0,13.632688999176025,0.29016151759314107,0.14,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12007.714191913605,0.8683190557310325,0.42,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2699.7624728679657,0.618896346099488,0.3,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.23920202255249023
0.21726944007367557,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.027729034423828125,0.755341747257442,0.34,0.007213059895213646,0.16079161197927536,0.061224489795918366,0.0,0.08421052631578947,0.0,13.085834980010986,0.6581223086116161,0.23,0.030134227371344177,0.07974173477011798,0.013605442176870748,0.25,0.0,0.0,12007.252076148987,0.9696193673484808,0.36,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2671.3178441524506,0.7960023602729369,0.39,0.0020610450779688827,0.21140505093086276,0.25170068027210885,0.75,0.0,1.0,0.2015550136566162
0.2685138307379771,0.14,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.02888178825378418,0.491379350718654,0.26,0.007213059895213646,0.16079161197927536,0.05442176870748299,0.0,0.0,0.0,14.361510038375854,0.29377279414477625,0.12,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12007.1739320755,0.8057431952873481,0.42,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2682.7185320854187,0.6164946786143213,0.3,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.22958683967590332
0.1714027848581536,0.05,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.03467106819152832,0.5683515231933177,0.32,0.007213059895213646,0.16079161197927536,0.05442176870748299,0.0,0.010526315789473684,0.0,15.005823135375977,1.4377932340594404,0.38,0.030134227371344177,0.07974173477011798,0.027210884353741496,0.75,0.042105263157894736,0.8,12006.281710147858,0.9029662928975788,0.4,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2640.1110048294067,0.5769723876394054,0.26,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.21673083305358887
0.5704538967741836,0.15,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.07697200775146484,0.5349219483244702,0.29,0.007213059895213646,0.16079161197927536,0.07482993197278912,0.0,0.042105263157894736,0.0,14.54043197631836,0.3479486933900086,0.17,0.030134227371344177,0.07974173477011798,0.0,0.0,0.0,0.0,12006.791332960129,0.893863587199869,0.43,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2713.0438344478607,0.6211366513588477,0.31,0.0020610450779688827,0.21140505093086276,0.0,0.75,0.0,1.0,0.24543285369873047
0.16741220837125945,0.07,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.046861886978149414,0.5105265904286275,0.28,0.007213059895213646,0.16079161197927536,0.04081632653061224,0.0,0.0,0.0,13.839849948883057,0.34910746307054685,0.17,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,12007.166933774948,0.8961261805595178,0.47,0.019366037505201297,0.20552664082645045,0.027210884353741496,0.75,0.0,1.0,2578.6734743118286,0.6652679022469531,0.42,0.0020610450779688827,0.21140505093086276,0.14285714285714285,0.75,0.0,1.0,0.2158980369567871
0.23383039233892197,0.09,0.06828993467837907,0.023021385841609426,0.0,0.0,0.0,0.0,0.06431007385253906,0.6030057134429313,0.31,0.007213059895213646,0.16079161197927536,0.09523809523809523,0.0,0.0,0.0,15.70741605758667,0.3958792486218371,0.16,0.030134227371344177,0.07974173477011798,0.0,0.25,0.0,0.0,12007.21114397049,1.1037920411963524,0.42,0.019366037505201297,0.20552664082645045,0.02040816326530612,0.5,0.0,1.0,2230.4073338508606,0.7195067761396368,0.39,0.0020610450779688827,0.21140505093086276,0.10204081632653061,0.5,0.0,1.0,0.21636104583740234
